TEAM_ID,TEAM_NAME,GAME_ID,GAME_DATE,OFF_RATING,DEF_RATING,E_OFF_RATING,E_DEF_RATING,AST_PCT,REB_PCT,PACE,E_PACE,TEAM_BLK,TEAM_STL,TEAM_PF
1610612750,Timberwolves,12400003,2024-10-04,117.0,101.9,110.3,100.8,0.511,0.558,105.5,109.28,3,13,19
1610612747,Lakers,12400003,2024-10-04,101.9,117.0,100.8,110.3,0.737,0.442,105.5,109.28,12,9,20
1610612762,Jazz,12400002,2024-10-04,118.4,88.8,117.6,84.7,0.614,0.547,98.0,100.7,5,11,19
1610612743,Nuggets,12400001,2024-10-04,99.0,101.9,94.1,100.5,0.784,0.518,104.5,107.96,2,10,24
1610612738,Celtics,12400001,2024-10-04,101.9,99.0,100.5,94.1,0.784,0.482,104.5,107.96,8,13,24
1610612746,Clippers,12400004,2024-10-05,89.1,88.3,88.0,84.0,0.7,0.415,102.0,105.34,6,11,14
1610612744,Warriors,12400004,2024-10-05,88.3,89.1,84.0,88.0,0.727,0.585,102.0,105.34,6,14,25
1610612756,Suns,12400009,2024-10-06,106.3,101.8,103.2,101.1,0.767,0.509,111.5,113.58,5,8,18
1610612747,Lakers,12400009,2024-10-06,101.8,106.3,101.1,103.2,0.705,0.491,111.5,113.58,7,9,18
1610612743,Nuggets,12400005,2024-10-06,105.1,131.3,100.2,124.2,0.706,0.521,99.0,104.26,1,3,24
1610612738,Celtics,12400005,2024-10-06,131.3,105.1,124.2,100.2,0.702,0.479,99.0,104.26,3,10,27
1610612749,Bucks,12400008,2024-10-06,84.5,117.6,82.9,113.8,0.667,0.472,102.5,105.2,12,6,20
1610612765,Pistons,12400008,2024-10-06,117.6,84.5,113.8,82.9,0.721,0.528,102.5,105.2,9,14,14
1610612764,Wizards,12400007,2024-10-06,100.0,127.6,97.1,122.2,0.688,0.4,98.0,101.62,7,6,18
1610612761,Raptors,12400007,2024-10-06,127.6,100.0,122.2,97.1,0.765,0.6,98.0,101.62,3,8,29
1610612752,Knicks,12400006,2024-10-06,108.8,107.9,109.5,106.9,0.525,0.485,101.5,101.64,5,11,19
1610612766,Hornets,12400006,2024-10-06,107.9,108.8,106.9,109.5,0.659,0.515,101.5,101.64,6,3,24
1610612759,Spurs,12400013,2024-10-07,103.9,108.7,103.1,108.5,0.763,0.5,103.0,103.5,4,8,13
1610612760,Thunder,12400013,2024-10-07,108.7,103.9,108.5,103.1,0.694,0.5,103.0,103.5,10,13,18
1610612763,Grizzlies,12400012,2024-10-07,113.1,108.4,112.3,104.4,0.833,0.578,107.0,109.42,7,8,29
1610612742,Mavericks,12400012,2024-10-07,108.4,113.1,104.4,112.3,0.634,0.422,107.0,109.42,3,19,26
1610612762,Jazz,12400014,2024-10-07,114.0,106.6,114.1,103.0,0.6,0.552,106.5,108.3,4,12,21
1610612745,Rockets,12400014,2024-10-07,106.6,114.0,103.0,114.1,0.659,0.448,106.5,108.3,7,13,33
1610612755,76ers,12400011,2024-10-07,140.4,85.7,141.4,84.5,0.588,0.609,98.5,98.86,2,13,28
1610612753,Magic,12400010,2024-10-07,100.0,101.0,95.1,102.7,0.588,0.538,104.5,106.32,3,9,19
1610612740,Pelicans,12400010,2024-10-07,101.0,100.0,102.7,95.1,0.641,0.462,104.5,106.32,5,13,27
1610612746,Clippers,12400019,2024-10-08,115.0,106.0,116.5,101.2,0.636,0.528,100.0,101.72,11,13,18
1610612751,Nets,12400019,2024-10-08,106.0,115.0,101.2,116.5,0.811,0.472,100.0,101.72,4,11,20
1610612739,Cavaliers,12400016,2024-10-08,95.7,99.1,91.6,97.6,0.643,0.511,117.0,120.52,6,6,18
1610612741,Bulls,12400016,2024-10-08,99.1,95.7,97.6,91.6,0.522,0.489,117.0,120.52,9,8,18
1610612756,Suns,12400017,2024-10-08,106.1,98.0,105.5,94.4,0.769,0.447,99.0,101.14,9,11,17
1610612765,Pistons,12400017,2024-10-08,98.0,106.1,94.4,105.5,0.829,0.553,99.0,101.14,4,6,24
1610612754,Pacers,12400018,2024-10-08,117.1,119.1,119.2,118.4,0.681,0.5,110.5,109.86,5,14,22
1610612737,Hawks,12400018,2024-10-08,119.1,117.1,118.4,119.2,0.745,0.5,110.5,109.86,2,14,23
1610612748,Heat,12400015,2024-10-08,102.9,104.7,98.4,96.2,0.744,0.417,105.5,112.6,11,15,29
1610612766,Hornets,12400015,2024-10-08,104.7,102.9,96.2,98.4,0.543,0.583,105.5,112.6,7,7,21
1610612764,Wizards,12400020,2024-10-09,84.7,105.4,83.3,104.4,0.611,0.532,111.0,112.46,9,2,26
1610612752,Knicks,12400020,2024-10-09,105.4,84.7,104.4,83.3,0.575,0.468,111.0,112.46,5,16,14
1610612760,Thunder,12400021,2024-10-09,100.0,108.0,97.2,101.5,0.581,0.442,102.34,107.05,5,6,33
1610612745,Rockets,12400021,2024-10-09,108.0,100.0,101.5,97.2,0.575,0.558,102.34,107.05,0,8,20
1610612759,Spurs,12400022,2024-10-09,105.9,97.0,103.7,95.4,0.73,0.505,100.5,102.44,7,13,17
1610612753,Magic,12400022,2024-10-09,97.0,105.9,95.4,103.7,0.629,0.495,100.5,102.44,3,8,21
1610612758,Kings,12400023,2024-10-09,115.5,125.8,110.2,124.8,0.609,0.586,97.0,99.66,3,9,17
1610612744,Warriors,12400023,2024-10-09,125.8,115.5,124.8,110.2,0.773,0.414,97.0,99.66,3,7,16
1610612762,Jazz,12400026,2024-10-10,104.9,100.0,99.3,98.8,0.579,0.551,102.0,105.5,6,7,17
1610612742,Mavericks,12400026,2024-10-10,100.0,104.9,98.8,99.3,0.538,0.449,102.0,105.5,10,8,27
1610612760,Thunder,12400029,2024-10-10,130.0,98.9,130.6,97.4,0.511,0.553,90.0,90.5,4,10,13
1610612754,Pacers,12400024,2024-10-10,127.7,114.7,127.3,114.2,0.583,0.554,101.5,101.92,7,9,14
1610612739,Cavaliers,12400024,2024-10-10,114.7,127.7,114.2,127.3,0.723,0.446,101.5,101.92,2,8,13
1610612763,Grizzlies,12400027,2024-10-10,90.4,114.4,91.4,111.4,0.767,0.446,104.0,104.86,5,12,22
1610612766,Hornets,12400027,2024-10-10,114.4,90.4,111.4,91.4,0.478,0.554,104.0,104.86,6,9,21
1610612749,Bucks,12400028,2024-10-10,99.0,104.9,98.9,97.9,0.8,0.457,102.5,106.22,7,10,18
1610612747,Lakers,12400028,2024-10-10,104.9,99.0,97.9,98.9,0.651,0.543,102.5,106.22,8,7,17
1610612764,Wizards,12400031,2024-10-11,106.6,90.5,105.9,85.7,0.657,0.486,105.5,108.8,8,12,25
1610612761,Raptors,12400031,2024-10-11,90.5,106.6,85.7,105.9,0.588,0.514,105.5,108.8,3,12,32
1610612755,76ers,12400032,2024-10-11,107.8,118.6,105.8,116.6,0.436,0.529,102.5,104.34,3,9,19
1610612750,Timberwolves,12400032,2024-10-11,118.6,107.8,116.6,105.8,0.727,0.471,102.5,104.34,7,9,22
1610612757,Trail Blazers,12400035,2024-10-11,98.0,101.0,96.9,98.1,0.706,0.548,100.5,102.6,6,7,19
1610612746,Clippers,12400035,2024-10-11,101.0,98.0,98.1,96.9,0.595,0.452,100.5,102.6,8,11,21
1610612758,Kings,12400033,2024-10-11,105.0,105.8,103.4,105.5,0.667,0.48,102.0,102.9,2,16,32
1610612744,Warriors,12400033,2024-10-11,105.8,105.0,105.5,103.4,0.625,0.52,102.0,102.9,4,3,28
1610612756,Suns,12400034,2024-10-11,91.9,109.0,86.6,111.3,0.706,0.462,99.5,101.48,3,10,15
1610612765,Pistons,12400034,2024-10-11,109.0,91.9,111.3,86.6,0.524,0.538,99.5,101.48,3,10,20
1610612762,Jazz,12400038,2024-10-12,112.1,116.7,111.7,117.5,0.683,0.538,107.5,107.34,5,5,15
1610612759,Spurs,12400038,2024-10-12,116.7,112.1,117.5,111.7,0.714,0.462,107.5,107.34,4,13,21
1610612755,76ers,12400036,2024-10-12,89.9,140.4,89.4,138.8,0.515,0.379,99.0,99.88,1,8,17
1610612738,Celtics,12400036,2024-10-12,140.4,89.9,138.8,89.4,0.717,0.621,99.0,99.88,7,9,14
1610612763,Grizzlies,12400037,2024-10-12,112.7,110.0,108.3,108.2,0.738,0.57,110.0,113.2,8,7,22
1610612741,Bulls,12400037,2024-10-12,110.0,112.7,108.2,108.3,0.65,0.43,110.0,113.2,6,13,24
1610612756,Suns,12400043,2024-10-13,110.3,107.5,109.5,105.3,0.69,0.505,106.5,107.98,6,9,16
1610612743,Nuggets,12400043,2024-10-13,107.5,110.3,105.3,109.5,0.75,0.495,106.5,107.98,3,9,17
1610612761,Raptors,12400042,2024-10-13,115.6,118.6,113.3,113.7,0.714,0.455,96.5,99.56,2,6,18
1610612738,Celtics,12400042,2024-10-13,118.6,115.6,113.7,113.3,0.744,0.545,96.5,99.56,5,7,21
1610612752,Knicks,12400040,2024-10-13,108.5,104.8,109.6,103.9,0.622,0.526,105.5,105.42,3,7,22
1610612750,Timberwolves,12400040,2024-10-13,104.8,108.5,103.9,109.6,0.611,0.474,105.5,105.42,3,3,28
1610612758,Kings,12400041,2024-10-13,80.2,99.1,80.8,98.6,0.714,0.51,106.0,105.8,5,9,26
1610612757,Trail Blazers,12400041,2024-10-13,99.1,80.2,98.6,80.8,0.622,0.49,106.0,105.8,3,14,21
1610612740,Pelicans,12400039,2024-10-13,98.0,99.0,96.1,95.2,0.528,0.481,101.5,104.56,11,8,18
1610612748,Heat,12400039,2024-10-13,99.0,98.0,95.2,96.1,0.667,0.519,101.5,104.56,1,15,21
1610612744,Warriors,12400044,2024-10-13,112.1,95.9,106.7,93.7,0.775,0.598,98.0,101.66,9,9,18
1610612765,Pistons,12400044,2024-10-13,95.9,112.1,93.7,106.7,0.75,0.402,98.0,101.66,9,11,16
1610612764,Wizards,12400047,2024-10-14,92.0,132.3,89.8,130.7,0.529,0.505,99.5,101.32,5,5,24
1610612751,Nets,12400047,2024-10-14,132.3,92.0,130.7,89.8,0.551,0.495,99.5,101.32,4,12,22
1610612746,Clippers,12400049,2024-10-14,100.9,89.7,102.7,85.7,0.721,0.511,108.0,109.58,7,20,16
1610612742,Mavericks,12400049,2024-10-14,89.7,100.9,85.7,102.7,0.6,0.489,108.0,109.58,8,6,20
1610612755,76ers,12400046,2024-10-14,100.0,84.8,99.0,85.7,0.718,0.504,104.5,104.44,6,10,22
1610612737,Hawks,12400046,2024-10-14,84.8,100.0,85.7,99.0,0.771,0.496,104.5,104.44,5,9,17
1610612749,Bucks,12400048,2024-10-14,105.7,102.9,105.8,99.5,0.649,0.513,104.5,106.26,6,12,22
1610612741,Bulls,12400048,2024-10-14,102.9,105.7,99.5,105.8,0.694,0.487,104.5,106.26,6,9,23
1610612763,Grizzlies,12400045,2024-10-14,114.3,113.7,116.1,112.9,0.744,0.536,103.5,103.04,1,11,24
1610612754,Pacers,12400045,2024-10-14,113.7,114.3,112.9,116.1,0.767,0.464,103.5,103.04,3,8,20
1610612747,Lakers,12400056,2024-10-15,97.0,111.0,95.8,109.0,0.588,0.466,100.0,101.54,5,10,12
1610612744,Warriors,12400056,2024-10-15,111.0,97.0,109.0,95.8,0.75,0.534,100.0,101.54,5,7,22
1610612762,Jazz,12400055,2024-10-15,113.6,109.6,114.5,109.2,0.553,0.474,103.5,103.28,12,5,16
1610612758,Kings,12400055,2024-10-15,109.6,113.6,109.2,114.5,0.711,0.526,103.5,103.28,2,16,24
1610612752,Knicks,12400052,2024-10-15,111.0,105.0,109.3,100.4,0.667,0.538,100.0,103.1,2,3,17
1610612766,Hornets,12400052,2024-10-15,105.0,111.0,100.4,109.3,0.595,0.462,100.0,103.1,5,8,19
1610612761,Raptors,12400050,2024-10-15,113.3,113.5,111.5,114.2,0.739,0.618,104.5,105.02,0,6,25
1610612738,Celtics,12400050,2024-10-15,113.5,113.3,114.2,111.5,0.5,0.382,104.5,105.02,5,10,15
1610612759,Spurs,12400051,2024-10-15,110.4,114.3,111.7,116.6,0.636,0.593,105.5,103.86,2,7,24
1610612748,Heat,12400051,2024-10-15,114.3,110.4,116.6,111.7,0.775,0.407,105.5,103.86,6,15,23
1610612740,Pelicans,12400053,2024-10-15,94.2,112.4,93.5,112.5,0.694,0.429,104.5,104.84,5,6,17
1610612745,Rockets,12400053,2024-10-15,112.4,94.2,112.5,93.5,0.652,0.571,104.5,104.84,5,8,13
1610612760,Thunder,12400054,2024-10-15,120.4,92.2,116.1,87.9,0.66,0.476,102.5,106.9,5,15,23
1610612743,Nuggets,12400054,2024-10-15,92.2,120.4,87.9,116.1,0.714,0.524,102.5,106.9,3,6,18
1610612757,Trail Blazers,12400060,2024-10-16,115.6,104.2,112.1,103.4,0.523,0.609,96.0,97.86,5,9,17
1610612755,76ers,12400058,2024-10-16,117.0,96.0,118.2,94.8,0.475,0.535,99.5,99.62,5,12,23
1610612751,Nets,12400058,2024-10-16,96.0,117.0,94.8,118.2,0.697,0.465,99.5,99.62,4,4,22
1610612750,Timberwolves,12400059,2024-10-16,113.9,115.7,110.3,115.1,0.689,0.528,108.0,110.02,2,7,18
1610612741,Bulls,12400059,2024-10-16,115.7,113.9,115.1,110.3,0.727,0.472,108.0,110.02,5,7,17
1610612748,Heat,12400025,2024-10-16,112.1,104.7,110.2,99.6,0.739,0.545,106.5,110.18,2,15,24
1610612737,Hawks,12400025,2024-10-16,104.7,112.1,99.6,110.2,0.757,0.455,106.5,110.18,2,11,21
1610612765,Pistons,12400057,2024-10-16,104.9,90.2,100.0,91.7,0.85,0.527,102.5,104.16,4,14,29
1610612739,Cavaliers,12400057,2024-10-16,90.2,104.9,91.7,100.0,0.69,0.473,102.5,104.16,9,13,19
1610612754,Pacers,12400061,2024-10-17,103.4,98.3,104.1,95.8,0.532,0.441,106.42,107.48,6,14,22
1610612766,Hornets,12400061,2024-10-17,98.3,103.4,95.8,104.1,0.667,0.559,106.42,107.48,8,11,30
1610612759,Spurs,12400063,2024-10-17,104.9,125.2,102.6,121.8,0.78,0.396,102.5,105.06,2,7,22
1610612745,Rockets,12400063,2024-10-17,125.2,104.9,121.8,102.6,0.521,0.604,102.5,105.06,7,6,21
1610612749,Bucks,12400062,2024-10-17,86.6,113.5,82.2,111.2,0.8,0.447,96.5,100.1,4,8,20
1610612742,Mavericks,12400062,2024-10-17,113.5,86.6,111.2,82.2,0.575,0.553,96.5,100.1,9,8,10
1610612750,Timberwolves,12400072,2024-10-17,114.5,120.0,112.3,122.7,0.553,0.531,110.0,109.88,4,10,37
1610612743,Nuggets,12400072,2024-10-17,120.0,114.5,122.7,112.3,0.775,0.469,110.0,109.88,7,8,28
1610612758,Kings,12400066,2024-10-17,89.2,110.8,87.9,110.1,0.667,0.515,102.0,103.1,2,11,21
1610612746,Clippers,12400066,2024-10-17,110.8,89.2,110.1,87.9,0.5,0.485,102.0,103.1,3,13,26
1610612760,Thunder,12400064,2024-10-17,102.0,99.0,104.0,95.0,0.75,0.482,101.0,102.1,8,12,12
1610612737,Hawks,12400064,2024-10-17,99.0,102.0,95.0,104.0,0.641,0.518,101.0,102.1,5,9,22
1610612756,Suns,12400065,2024-10-17,110.9,116.4,105.9,114.7,0.702,0.487,99.62,102.74,9,7,24
1610612747,Lakers,12400065,2024-10-17,116.4,110.9,114.7,105.9,0.556,0.513,99.62,102.74,6,5,15
1610612747,Lakers,12400074,2024-10-18,74.7,132.0,72.8,126.0,0.536,0.495,99.5,103.2,2,9,19
1610612744,Warriors,12400074,2024-10-18,132.0,74.7,126.0,72.8,0.745,0.505,99.5,103.2,9,13,14
1610612764,Wizards,12400068,2024-10-18,111.3,112.5,110.2,108.6,0.696,0.5,105.0,107.38,2,7,26
1610612752,Knicks,12400068,2024-10-18,112.5,111.3,108.6,110.2,0.564,0.5,105.0,107.38,6,7,17
1610612761,Raptors,12400069,2024-10-18,108.4,103.7,103.6,99.2,0.773,0.519,107.5,112.44,7,9,26
1610612751,Nets,12400069,2024-10-18,103.7,108.4,99.2,103.6,0.789,0.481,107.5,112.44,5,13,28
1610612755,76ers,12400067,2024-10-18,96.1,110.7,97.1,108.9,0.563,0.539,103.0,103.32,3,10,17
1610612753,Magic,12400067,2024-10-18,110.7,96.1,108.9,97.1,0.762,0.461,103.0,103.32,10,12,23
1610612762,Jazz,12400073,2024-10-18,82.7,119.2,80.2,110.9,0.571,0.445,104.0,109.5,10,5,18
1610612757,Trail Blazers,12400073,2024-10-18,119.2,82.7,110.9,80.2,0.723,0.555,104.0,109.5,10,16,21
1610612739,Cavaliers,12400070,2024-10-18,110.5,113.0,108.5,105.9,0.717,0.47,111.85,116.61,5,9,18
1610612741,Bulls,12400070,2024-10-18,113.0,110.5,105.9,108.5,0.642,0.53,111.85,116.61,5,10,27
1610612748,Heat,12400071,2024-10-18,111.8,106.9,107.4,108.9,0.707,0.495,102.0,103.12,2,16,15
1610612763,Grizzlies,12400071,2024-10-18,106.9,111.8,108.9,107.4,0.737,0.505,102.0,103.12,5,10,24
1610612750,Timberwolves,22400062,2024-10-22,109.6,115.8,102.1,112.2,0.486,0.5,94.5,99.44,1,4,22
1610612747,Lakers,22400062,2024-10-22,115.8,109.6,112.2,102.1,0.524,0.5,94.5,99.44,8,7,22
1610612752,Knicks,22400061,2024-10-22,119.8,145.1,118.4,144.2,0.465,0.471,91.0,91.78,3,2,12
1610612738,Celtics,22400061,2024-10-22,145.1,119.8,144.2,118.4,0.688,0.529,91.0,91.78,3,6,15
1610612740,Pelicans,22400069,2024-10-23,113.9,102.8,110.6,101.8,0.644,0.5,108.0,110.12,10,15,17
1610612741,Bulls,22400069,2024-10-23,102.8,113.9,101.8,110.6,0.619,0.5,108.0,110.12,2,4,16
1610612751,Nets,22400064,2024-10-23,110.5,114.3,106.4,115.1,0.525,0.49,105.0,106.62,6,8,32
1610612737,Hawks,22400064,2024-10-23,114.3,110.5,115.1,106.4,0.641,0.51,105.0,106.62,9,12,20
1610612762,Jazz,22400070,2024-10-23,119.2,120.0,115.0,119.9,0.525,0.553,104.5,106.44,9,7,24
1610612763,Grizzlies,22400070,2024-10-23,120.0,119.2,119.9,115.0,0.651,0.447,104.5,106.44,5,7,35
1610612757,Trail Blazers,22400072,2024-10-23,96.3,128.4,94.4,128.2,0.583,0.426,108.5,109.7,4,10,22
1610612744,Warriors,22400072,2024-10-23,128.4,96.3,128.2,94.4,0.792,0.574,108.5,109.7,5,13,27
1610612754,Pacers,22400063,2024-10-23,113.9,110.1,112.7,106.5,0.762,0.49,100.0,102.16,8,10,23
1610612765,Pistons,22400063,2024-10-23,110.1,113.9,106.5,112.7,0.579,0.51,100.0,102.16,2,6,21
1610612745,Rockets,22400068,2024-10-23,109.4,114.6,101.2,112.8,0.5,0.47,96.0,100.68,4,8,18
1610612766,Hornets,22400068,2024-10-23,114.6,109.4,112.8,101.2,0.526,0.53,96.0,100.68,10,6,21
1610612753,Magic,22400065,2024-10-23,118.4,100.0,114.1,100.2,0.683,0.586,97.5,99.22,8,8,21
1610612748,Heat,22400065,2024-10-23,100.0,118.4,100.2,114.1,0.75,0.414,97.5,99.22,8,5,19
1610612755,76ers,22400066,2024-10-23,109.0,121.6,105.9,124.4,0.439,0.53,101.0,101.26,2,4,28
1610612749,Bucks,22400066,2024-10-23,121.6,109.0,124.4,105.9,0.628,0.47,101.0,101.26,9,4,23
1610612761,Raptors,22400067,2024-10-23,102.9,134.7,102.2,131.5,0.694,0.527,102.0,103.6,6,8,24
1610612739,Cavaliers,22400067,2024-10-23,134.7,102.9,131.5,102.2,0.569,0.473,102.0,103.6,9,10,22
1610612756,Suns,22400071,2024-10-23,102.7,100.0,104.5,98.9,0.658,0.461,102.34,101.96,9,12,23
1610612746,Clippers,22400071,2024-10-23,100.0,102.7,98.9,104.5,0.643,0.539,102.34,101.96,1,9,29
1610612758,Kings,22400076,2024-10-24,112.7,115.8,112.3,112.0,0.553,0.511,101.5,103.44,2,7,18
